"","Year","Length","Sex","Shell","Legal","N","lenclass"
"16903",2017,108,1,2,2,1,104
"16904",2017,106,1,1,2,1,104
"16905",2017,116,1,1,1,1,114
"16906",2017,105,1,1,0,1,104
"16920",2017,116,1,2,1,1,114
"16921",2017,118,1,1,1,1,114
"16922",2017,112,1,1,1,1,104
"16923",2017,121,1,2,1,1,114
"16924",2017,108,1,1,2,1,104
"16925",2017,109,1,1,1,1,104
"16926",2017,114,1,1,1,1,114
"16927",2017,120,1,1,1,1,114
"16928",2017,119,1,1,1,1,114
"16929",2017,122,1,1,1,1,114
"16930",2017,123,1,1,1,1,114
"16931",2017,112,1,1,1,1,104
"16932",2017,108,1,1,1,1,104
"16933",2017,114,1,1,1,1,114
"16934",2017,112,1,2,1,1,104
"16935",2017,117,1,1,1,1,114
"16936",2017,119,1,1,1,1,114
"16937",2017,113,1,2,1,1,104
"16938",2017,115,1,2,1,1,114
"16939",2017,121,1,1,1,1,114
"16940",2017,118,1,1,1,1,114
"16941",2017,117,1,1,1,1,114
"16942",2017,111,1,1,1,1,104
"16943",2017,121,1,2,1,1,114
"16944",2017,113,1,1,1,1,104
"16945",2017,103,1,1,2,1,94
"16946",2017,111,1,1,2,1,104
"16947",2017,104,1,1,2,1,104
"16948",2017,103,1,1,2,1,94
"16949",2017,84,1,1,0,1,84
"16950",2017,94,1,1,0,1,94
"16951",2017,83,1,1,0,1,74
"16952",2017,76,1,1,0,1,74
"16953",2017,74,1,1,0,1,74
"16955",2017,125,1,1,1,1,124
"16956",2017,122,1,1,1,1,114
"16957",2017,122,1,1,1,1,114
"16958",2017,116,1,1,1,1,114
"16959",2017,109,1,1,2,1,104
"16960",2017,113,1,1,1,1,104
"16961",2017,105,1,1,2,1,104
"16962",2017,119,1,1,1,1,114
"16963",2017,127,1,1,1,1,124
"16964",2017,125,1,1,1,1,124
"16965",2017,123,1,1,1,1,114
"16966",2017,128,1,2,1,1,124
"16967",2017,117,1,1,1,1,114
"16968",2017,111,1,1,1,1,104
"16969",2017,109,1,1,1,1,104
"16970",2017,126,1,1,1,1,124
"16971",2017,118,1,1,1,1,114
"16972",2017,123,1,1,1,1,114
"16973",2017,145,1,2,1,1,134
"16974",2017,123,1,2,1,1,114
"16975",2017,118,1,1,1,1,114
"16976",2017,114,1,1,1,1,114
"16977",2017,111,1,2,1,1,104
"16978",2017,113,1,2,1,1,104
"16979",2017,123,1,1,1,1,114
"16980",2017,126,1,1,1,1,124
"16981",2017,120,1,1,1,1,114
"16982",2017,116,1,2,1,1,114
"16983",2017,114,1,2,1,1,114
"16984",2017,125,1,1,1,1,124
"16985",2017,115,1,1,1,1,114
"16986",2017,123,1,2,1,1,114
"16987",2017,117,1,1,1,1,114
"16988",2017,119,1,1,1,1,114
"16989",2017,111,1,1,1,1,104
"16990",2017,118,1,1,1,1,114
"16991",2017,111,1,1,1,1,104
"16992",2017,114,1,1,1,1,114
"16993",2017,116,1,1,1,1,114
"16994",2017,121,1,1,1,1,114
"16995",2017,124,1,1,1,1,124
"16996",2017,126,1,2,1,1,124
"16997",2017,120,1,2,1,1,114
"16998",2017,111,1,1,1,1,104
"16999",2017,112,1,2,1,1,104
"17000",2017,119,1,2,1,1,114
"17001",2017,116,1,1,1,1,114
"17002",2017,116,1,1,1,1,114
"17003",2017,116,1,1,1,1,114
"17004",2017,116,1,1,1,1,114
"17005",2017,125,1,1,1,1,124
"17006",2017,100,1,1,0,1,94
"17007",2017,101,1,1,0,1,94
"17008",2017,120,1,1,1,1,114
"17009",2017,121,1,1,1,1,114
"17010",2017,125,1,1,1,1,124
"17011",2017,122,1,1,1,1,114
"17012",2017,113,1,2,1,1,104
"17013",2017,114,1,1,1,1,114
"17014",2017,134,1,1,1,1,134
"17015",2017,128,1,1,1,1,124
"17016",2017,136,1,2,1,1,134
"17017",2017,132,1,1,1,1,124
"17018",2017,129,1,1,1,1,124
"17019",2017,119,1,2,1,1,114
"17020",2017,111,1,2,1,1,104
"17021",2017,125,1,1,1,1,124
"17022",2017,126,1,1,1,1,124
"17023",2017,131,1,1,1,1,124
"17024",2017,129,1,1,1,1,124
"17025",2017,119,1,2,1,1,114
"17026",2017,119,1,1,1,1,114
"17027",2017,105,1,1,2,1,104
"17028",2017,121,1,1,1,1,114
"17029",2017,118,1,2,1,1,114
"17030",2017,114,1,1,1,1,114
"17031",2017,116,1,2,1,1,114
"17032",2017,125,1,2,1,1,124
"17033",2017,123,1,1,1,1,114
"17034",2017,122,1,1,1,1,114
"17035",2017,124,1,1,1,1,124
"17036",2017,132,1,1,1,1,124
"17037",2017,127,1,2,1,1,124
"17038",2017,128,1,2,1,1,124
"17039",2017,126,1,1,1,1,124
"17040",2017,134,1,1,1,1,134
"17041",2017,134,1,1,1,1,134
"17042",2017,126,1,1,1,1,124
"17043",2017,117,1,1,1,1,114
"17044",2017,120,1,2,1,1,114
"17045",2017,122,1,2,1,1,114
"17046",2017,117,1,1,1,1,114
"17047",2017,123,1,1,1,1,114
"17048",2017,107,1,1,1,1,104
"17049",2017,112,1,1,1,1,104
"17050",2017,109,1,2,1,1,104
"17051",2017,104,1,1,0,1,104
"17052",2017,115,1,1,2,1,114
"17053",2017,105,1,1,0,1,104
"17054",2017,104,1,1,2,1,104
"17055",2017,108,1,1,2,1,104
"17056",2017,111,1,1,1,1,104
"17057",2017,83,1,1,0,1,74
"17060",2017,123,1,1,1,1,114
"17061",2017,124,1,1,1,1,124
"17062",2017,109,1,1,2,1,104
"17063",2017,121,1,2,1,1,114
"17064",2017,114,1,2,1,1,114
"17065",2017,119,1,2,1,1,114
"17066",2017,111,1,1,1,1,104
"17067",2017,108,1,1,1,1,104
"17068",2017,109,1,1,2,1,104
"17069",2017,106,1,1,2,1,104
"17070",2017,112,1,1,1,1,104
"17071",2017,113,1,2,1,1,104
"17072",2017,114,1,1,1,1,114
"17073",2017,96,1,1,0,1,94
"17074",2017,74,1,1,0,1,74
"17075",2017,80,1,1,0,1,74
"17079",2017,109,1,1,1,1,104
"17080",2017,124,1,1,1,1,124
"17081",2017,113,1,1,1,1,104
"17082",2017,122,1,1,1,1,114
"17083",2017,118,1,1,1,1,114
"17084",2017,127,1,2,1,1,124
"17085",2017,113,1,1,1,1,104
"17086",2017,111,1,1,1,1,104
"17087",2017,114,1,1,1,1,114
"17088",2017,115,1,1,1,1,114
"17089",2017,114,1,1,1,1,114
"17090",2017,113,1,1,1,1,104
"17091",2017,121,1,2,1,1,114
"17092",2017,124,1,1,1,1,124
"17093",2017,108,1,1,2,1,104
"17094",2017,122,1,2,1,1,114
"17095",2017,127,1,1,1,1,124
"17096",2017,119,1,2,1,1,114
"17097",2017,129,1,1,1,1,124
"17098",2017,116,1,2,1,1,114
"17099",2017,111,1,2,1,1,104
"17100",2017,123,1,2,1,1,114
"17101",2017,119,1,1,1,1,114
"17102",2017,115,1,1,1,1,114
"17103",2017,123,1,1,1,1,114
"17104",2017,108,1,1,1,1,104
"17105",2017,112,1,2,1,1,104
"17106",2017,117,1,2,1,1,114
"17107",2017,111,1,1,1,1,104
"17108",2017,108,1,1,2,1,104
"17109",2017,104,1,1,2,1,104
"17110",2017,107,1,2,2,1,104
"17111",2017,112,1,1,2,1,104
"17112",2017,98,1,1,0,1,94
"17113",2017,102,1,1,0,1,94
"17114",2017,86,1,1,0,1,84
"17115",2017,99,1,1,0,1,94
"17116",2017,92,1,2,0,1,84
"17117",2017,86,1,1,0,1,84
"17118",2017,80,1,1,0,1,74
"17120",2017,120,1,1,1,1,114
"17121",2017,128,1,2,1,1,124
"17122",2017,122,1,1,1,1,114
"17123",2017,122,1,1,1,1,114
"17124",2017,118,1,1,1,1,114
"17125",2017,120,1,1,1,1,114
"17126",2017,106,1,1,2,1,104
"17127",2017,122,1,1,1,1,114
"17128",2017,120,1,1,1,1,114
"17129",2017,116,1,1,1,1,114
"17130",2017,123,1,1,1,1,114
"17131",2017,108,1,2,1,1,104
"17132",2017,131,1,1,1,1,124
"17133",2017,117,1,1,1,1,114
"17134",2017,114,1,1,1,1,114
"17135",2017,123,1,1,1,1,114
"17136",2017,127,1,1,1,1,124
"17137",2017,134,1,1,1,1,134
"17138",2017,119,1,1,1,1,114
"17139",2017,131,1,1,1,1,124
"17140",2017,121,1,2,1,1,114
"17141",2017,124,1,1,1,1,124
"17142",2017,132,1,2,1,1,124
"17143",2017,125,1,1,1,1,124
"17144",2017,121,1,1,1,1,114
"17145",2017,121,1,2,1,1,114
"17146",2017,123,1,1,1,1,114
"17147",2017,124,1,2,1,1,124
"17148",2017,123,1,1,1,1,114
"17149",2017,118,1,1,1,1,114
"17150",2017,117,1,2,1,1,114
"17151",2017,136,1,1,1,1,134
"17152",2017,117,1,1,1,1,114
"17153",2017,112,1,1,1,1,104
"17154",2017,117,1,1,1,1,114
"17155",2017,128,1,1,1,1,124
"17156",2017,110,1,1,1,1,104
"17157",2017,126,1,1,1,1,124
"17158",2017,133,1,1,1,1,124
"17159",2017,126,1,1,1,1,124
"17160",2017,122,1,1,1,1,114
"17161",2017,119,1,2,1,1,114
"17162",2017,118,1,1,1,1,114
"17163",2017,125,1,1,1,1,124
"17164",2017,116,1,1,1,1,114
"17165",2017,102,1,1,0,1,94
"17166",2017,112,1,1,2,1,104
"17167",2017,105,1,1,0,1,104
"17168",2017,85,1,1,0,1,84
"17169",2017,100,1,1,0,1,94
"17170",2017,83,1,1,0,1,74
"17171",2017,100,1,1,0,1,94
"17173",2017,124,1,2,1,1,124
"17174",2017,123,1,1,1,1,114
"17175",2017,125,1,1,1,1,124
"17176",2017,116,1,1,1,1,114
"17177",2017,116,1,1,1,1,114
"17178",2017,118,1,1,1,1,114
"17179",2017,115,1,1,1,1,114
"17180",2017,126,1,1,1,1,124
"17181",2017,125,1,1,1,1,124
"17182",2017,122,1,2,1,1,114
"17183",2017,113,1,1,1,1,104
"17184",2017,117,1,2,1,1,114
"17185",2017,128,1,2,1,1,124
"17186",2017,113,1,2,1,1,104
"17187",2017,129,1,2,1,1,124
"17188",2017,114,1,1,1,1,114
"17189",2017,101,1,1,0,1,94
"17190",2017,121,1,1,1,1,114
"17191",2017,117,1,1,1,1,114
"17192",2017,108,1,1,1,1,104
"17193",2017,117,1,1,1,1,114
"17194",2017,118,1,2,1,1,114
"17195",2017,117,1,1,1,1,114
"17196",2017,123,1,1,1,1,114
"17197",2017,113,1,1,1,1,104
"17198",2017,119,1,1,1,1,114
"17199",2017,121,1,1,1,1,114
"17200",2017,122,1,1,1,1,114
"17201",2017,106,1,1,0,1,104
"17202",2017,125,1,1,1,1,124
"17203",2017,112,1,2,1,1,104
"17204",2017,113,1,1,1,1,104
"17205",2017,102,1,1,0,1,94
"17206",2017,117,1,1,1,1,114
"17207",2017,124,1,2,1,1,124
"17208",2017,119,1,1,1,1,114
"17209",2017,113,1,1,1,1,104
"17210",2017,106,1,1,0,1,104
"17211",2017,119,1,1,1,1,114
"17212",2017,105,1,1,2,1,104
"17213",2017,114,1,1,1,1,114
"17214",2017,113,1,1,1,1,104
"17215",2017,125,1,1,1,1,124
"17216",2017,101,1,1,0,1,94
"17217",2017,122,1,2,1,1,114
"17218",2017,123,1,1,1,1,114
"17219",2017,103,1,1,0,1,94
"17220",2017,125,1,1,1,1,124
"17221",2017,124,1,2,1,1,124
"17222",2017,119,1,1,1,1,114
"17223",2017,116,1,1,1,1,114
"17224",2017,114,1,1,1,1,114
"17225",2017,124,1,1,1,1,124
"17226",2017,111,1,2,1,1,104
"17227",2017,101,1,1,0,1,94
"17228",2017,108,1,1,2,1,104
"17229",2017,100,1,1,0,1,94
"17230",2017,104,1,1,2,1,104
"17231",2017,106,1,1,0,1,104
"17232",2017,104,1,1,0,1,104
"17233",2017,72,1,1,0,1,64
"17234",2017,76,1,1,0,1,74
"17235",2017,76,1,1,0,1,74
"17237",2017,111,1,1,2,1,104
"17238",2017,124,1,1,1,1,124
"17239",2017,118,1,2,1,1,114
"17240",2017,118,1,1,1,1,114
"17241",2017,118,1,1,1,1,114
"17242",2017,113,1,1,1,1,104
"17243",2017,106,1,1,2,1,104
"17244",2017,121,1,1,1,1,114
"17245",2017,132,1,1,1,1,124
"17246",2017,116,1,2,1,1,114
"17247",2017,110,1,1,1,1,104
"17248",2017,123,1,1,1,1,114
"17249",2017,114,1,1,1,1,114
"17250",2017,127,1,1,1,1,124
"17251",2017,123,1,1,1,1,114
"17252",2017,119,1,1,1,1,114
"17253",2017,118,1,2,1,1,114
"17254",2017,119,1,1,1,1,114
"17255",2017,126,1,1,1,1,124
"17256",2017,91,1,1,0,1,84
"17257",2017,108,1,2,1,1,104
"17258",2017,112,1,1,1,1,104
"17259",2017,124,1,1,1,1,124
"17261",2017,124,1,1,1,1,124
"17262",2017,120,1,2,1,1,114
"17263",2017,95,1,1,0,1,94
"17264",2017,125,1,2,1,1,124
"17266",2017,116,1,1,1,1,114
"17267",2017,114,1,1,1,1,114
"17268",2017,103,1,1,0,1,94
"17269",2017,119,1,1,1,1,114
"17270",2017,111,1,2,1,1,104
"17271",2017,110,1,1,1,1,104
"17272",2017,126,1,2,1,1,124
"17273",2017,105,1,2,1,1,104
"17274",2017,115,1,1,1,1,114
"17275",2017,132,1,1,1,1,124
"17276",2017,119,1,2,1,1,114
"17277",2017,114,1,2,1,1,114
"17278",2017,99,1,1,0,1,94
"17279",2017,107,1,1,1,1,104
"17281",2017,114,1,1,1,1,114
"17282",2017,125,1,2,1,1,124
"17288",2017,74,1,1,0,1,74
"17289",2017,87,1,1,0,1,84
"17290",2017,84,1,1,0,1,84
"17291",2017,101,1,2,0,1,94
"17292",2017,108,1,1,1,1,104
"17293",2017,116,1,1,1,1,114
"17294",2017,100,1,1,0,1,94
"17295",2017,128,1,1,1,1,124
"17296",2017,132,1,2,1,1,124
"17297",2017,128,1,1,1,1,124
"17300",2017,72,1,1,0,1,64
"17302",2017,94,1,1,0,1,94
"17303",2017,98,1,1,0,1,94
"17304",2017,98,1,1,0,1,94
"17305",2017,128,1,2,1,1,124
"17306",2017,116,1,1,1,1,114
"17307",2017,117,1,1,1,1,114
"17308",2017,97,1,1,0,1,94
"17309",2017,115,1,2,1,1,114
"17310",2017,120,1,2,1,1,114
"17311",2017,117,1,2,1,1,114
"17312",2017,122,1,1,1,1,114
"17314",2017,121,1,2,1,1,114
"17315",2017,102,1,1,0,1,94
"17316",2017,124,1,1,1,1,124
"17317",2017,135,1,1,1,1,134
"17318",2017,120,1,1,1,1,114
"17319",2017,127,1,1,1,1,124
"17320",2017,122,1,2,1,1,114
"17321",2017,110,1,1,1,1,104
"17322",2017,108,1,1,1,1,104
"17323",2017,124,1,1,1,1,124
"17324",2017,133,1,1,1,1,124
"17325",2017,117,1,2,1,1,114
"17326",2017,131,1,1,1,1,124
"17327",2017,103,1,1,0,1,94
"17328",2017,127,1,1,1,1,124
"17329",2017,113,1,1,1,1,104
"17330",2017,120,1,1,1,1,114
"17331",2017,129,1,1,1,1,124
"17332",2017,128,1,2,1,1,124
"17333",2017,78,1,1,0,1,74
"17334",2017,106,1,1,1,1,104
"17335",2017,121,1,1,1,1,114
"17336",2017,116,1,2,1,1,114
"17337",2017,112,1,2,1,1,104
"17338",2017,110,1,1,1,1,104
"17339",2017,110,1,1,1,1,104
"17340",2017,92,1,1,0,1,84
"17341",2017,98,1,1,0,1,94
"17342",2017,110,1,1,1,1,104
"17343",2017,118,1,1,1,1,114
"17344",2017,120,1,1,1,1,114
"17345",2017,115,1,1,1,1,114
"17346",2017,117,1,1,1,1,114
"17347",2017,115,1,2,1,1,114
"17348",2017,117,1,1,1,1,114
"17349",2017,127,1,1,1,1,124
"17350",2017,122,1,2,1,1,114
"17351",2017,114,1,1,1,1,114
"17352",2017,126,1,1,1,1,124
"17353",2017,123,1,2,1,1,114
"17354",2017,127,1,2,1,1,124
"17355",2017,126,1,1,1,1,124
"17356",2017,122,1,1,1,1,114
"17357",2017,128,1,1,1,1,124
"17358",2017,123,1,1,1,1,114
"17359",2017,112,1,2,1,1,104
"17360",2017,119,1,2,1,1,114
"17361",2017,110,1,1,1,1,104
"17362",2017,120,1,1,1,1,114
"17363",2017,116,1,1,1,1,114
"17364",2017,117,1,1,1,1,114
"17365",2017,121,1,1,1,1,114
"17366",2017,123,1,1,1,1,114
"17367",2017,117,1,1,1,1,114
"17368",2017,130,1,2,1,1,124
"17369",2017,115,1,1,1,1,114
"17370",2017,122,1,1,1,1,114
"17371",2017,125,1,1,1,1,124
"17372",2017,116,1,2,1,1,114
"17373",2017,125,1,1,1,1,124
"17374",2017,109,1,1,1,1,104
"17375",2017,123,1,1,1,1,114
"17376",2017,120,1,1,1,1,114
"17377",2017,123,1,2,1,1,114
"17378",2017,117,1,2,1,1,114
"17379",2017,114,1,2,1,1,114
"17380",2017,125,1,2,1,1,124
"17381",2017,112,1,2,1,1,104
"17382",2017,125,1,1,1,1,124
"17383",2017,123,1,2,1,1,114
"17384",2017,123,1,2,1,1,114
"17385",2017,130,1,2,1,1,124
"17386",2017,136,1,2,1,1,134
"17387",2017,126,1,1,1,1,124
"17388",2017,111,1,1,1,1,104
"17389",2017,103,1,2,1,1,94
"17390",2017,123,1,1,1,1,114
"17391",2017,110,1,1,1,1,104
"17392",2017,123,1,2,1,1,114
"17393",2017,107,1,1,1,1,104
"17394",2017,101,1,1,0,1,94
"17395",2017,106,1,1,1,1,104
"17396",2017,90,1,1,0,1,84
"17398",2017,113,1,1,1,1,104
"17399",2017,114,1,2,1,1,114
"17400",2017,122,1,1,1,1,114
"17401",2017,102,1,1,0,1,94
"17402",2017,108,1,2,2,1,104
"17403",2017,119,1,1,1,1,114
"17404",2017,114,1,1,1,1,114
"17405",2017,116,1,1,1,1,114
"17406",2017,119,1,1,1,1,114
"17407",2017,106,1,1,2,1,104
"17408",2017,110,1,1,1,1,104
"17409",2017,114,1,1,1,1,114
"17410",2017,119,1,2,1,1,114
"17411",2017,110,1,1,2,1,104
"17412",2017,114,1,1,1,1,114
"17413",2017,119,1,1,1,1,114
"17414",2017,116,1,1,1,1,114
"17415",2017,117,1,1,1,1,114
"17416",2017,113,1,2,1,1,104
"17417",2017,124,1,1,1,1,124
"17418",2017,116,1,1,1,1,114
"17419",2017,120,1,1,1,1,114
"17420",2017,120,1,2,1,1,114
"17421",2017,115,1,1,1,1,114
"17422",2017,125,1,1,1,1,124
"17423",2017,107,1,2,1,1,104
"17424",2017,120,1,1,1,1,114
"17425",2017,123,1,1,1,1,114
"17426",2017,111,1,1,1,1,104
"17427",2017,125,1,1,1,1,124
"17428",2017,112,1,1,1,1,104
"17429",2017,131,1,2,1,1,124
"17430",2017,113,1,1,1,1,104
"17431",2017,119,1,1,1,1,114
"17432",2017,112,1,1,1,1,104
"17433",2017,105,1,1,0,1,104
"17434",2017,100,1,1,0,1,94
"17435",2017,94,1,1,0,1,94
"17436",2017,103,1,1,2,1,94
"17437",2017,104,1,1,0,1,104
"17438",2017,99,1,1,0,1,94
"17439",2017,89,1,1,0,1,84
"17440",2017,74,1,1,0,1,74
"17441",2017,79,1,1,0,1,74
"17442",2017,86,1,1,0,1,84
"17443",2017,95,1,1,0,1,94
"17444",2017,91,1,1,0,1,84
"17445",2017,82,1,1,0,1,74
"17446",2017,75,1,1,0,1,74
"17447",2017,83,1,1,0,1,74
"17448",2017,121,1,1,1,1,114
"17449",2017,117,1,1,1,1,114
"17450",2017,105,1,1,2,1,104
"17451",2017,114,1,1,1,1,114
"17452",2017,132,1,1,1,1,124
"17453",2017,114,1,1,1,1,114
"17454",2017,108,1,1,2,1,104
"17455",2017,110,1,1,1,1,104
"17456",2017,120,1,1,1,1,114
"17457",2017,112,1,1,1,1,104
"17458",2017,123,1,1,1,1,114
"17459",2017,111,1,1,1,1,104
"17460",2017,121,1,2,1,1,114
"17461",2017,110,1,1,1,1,104
"17462",2017,115,1,2,1,1,114
"17463",2017,125,1,2,1,1,124
"17464",2017,107,1,1,2,1,104
"17465",2017,119,1,1,1,1,114
"17466",2017,128,1,1,1,1,124
"17467",2017,109,1,1,1,1,104
"17468",2017,113,1,2,1,1,104
"17469",2017,134,1,1,1,1,134
"17470",2017,119,1,1,1,1,114
"17471",2017,116,1,1,1,1,114
"17472",2017,101,1,1,0,1,94
"17473",2017,98,1,1,0,1,94
"17474",2017,125,1,1,1,1,124
"17475",2017,104,1,1,2,1,104
"17476",2017,113,1,1,1,1,104
"17477",2017,113,1,1,1,1,104
"17478",2017,116,1,1,1,1,114
"17479",2017,109,1,1,1,1,104
"17480",2017,78,1,1,0,1,74
"17481",2017,75,1,1,0,1,74
"17482",2017,116,1,1,1,1,114
"17483",2017,125,1,1,1,1,124
"17484",2017,126,1,1,1,1,124
"17485",2017,113,1,1,1,1,104
"17486",2017,117,1,2,1,1,114
"17487",2017,132,1,1,1,1,124
"17488",2017,113,1,1,1,1,104
"17489",2017,124,1,1,1,1,124
"17490",2017,109,1,1,1,1,104
"17491",2017,117,1,2,1,1,114
"17492",2017,120,1,2,1,1,114
"17493",2017,118,1,2,1,1,114
"17494",2017,111,1,1,1,1,104
"17495",2017,112,1,1,1,1,104
"17496",2017,104,1,1,0,1,104
"17497",2017,105,1,1,2,1,104
"17498",2017,96,1,1,0,1,94
"17501",2017,128,1,1,1,1,124
"17502",2017,115,1,1,1,1,114
"17503",2017,110,1,1,1,1,104
"17504",2017,113,1,1,1,1,104
"17505",2017,119,1,2,1,1,114
"17506",2017,109,1,1,1,1,104
"17507",2017,111,1,2,1,1,104
"17508",2017,118,1,2,1,1,114
"17509",2017,121,1,2,1,1,114
"17510",2017,113,1,1,1,1,104
"17511",2017,114,1,1,1,1,114
"17512",2017,122,1,1,1,1,114
"17513",2017,117,1,1,1,1,114
"17514",2017,115,1,2,1,1,114
"17515",2017,107,1,1,2,1,104
"17516",2017,100,1,1,0,1,94
"17517",2017,83,1,1,0,1,74
"17519",2017,84,1,1,0,1,84
"17524",2017,111,1,1,2,1,104
"17525",2017,114,1,1,1,1,114
"17526",2017,108,1,1,1,1,104
"17527",2017,127,1,1,1,1,124
"17528",2017,115,1,1,1,1,114
"17529",2017,122,1,2,1,1,114
"17530",2017,120,1,2,1,1,114
"17531",2017,124,1,2,1,1,124
"17532",2017,123,1,1,1,1,114
"17533",2017,115,1,1,1,1,114
"17534",2017,104,1,1,2,1,104
"17535",2017,129,1,1,1,1,124
"17536",2017,116,1,2,1,1,114
"17537",2017,109,1,1,1,1,104
"17538",2017,143,1,2,1,1,134
"17539",2017,112,1,1,1,1,104
"17540",2017,115,1,2,1,1,114
"17541",2017,111,1,1,1,1,104
"17542",2017,87,1,1,0,1,84
"17547",2017,106,1,1,1,1,104
"17548",2017,111,1,1,1,1,104
"17549",2017,137,1,1,1,1,134
"17550",2017,123,1,1,1,1,114
"17551",2017,113,1,1,1,1,104
"17552",2017,111,1,1,1,1,104
"17553",2017,119,1,1,1,1,114
"17554",2017,116,1,1,1,1,114
"17555",2017,115,1,1,1,1,114
"17556",2017,121,1,1,1,1,114
"17557",2017,117,1,1,1,1,114
"17558",2017,132,1,1,1,1,124
"17559",2017,119,1,2,1,1,114
"17560",2017,126,1,1,1,1,124
"17561",2017,110,1,1,1,1,104
"17562",2017,117,1,1,1,1,114
"17563",2017,113,1,1,1,1,104
"17564",2017,115,1,2,1,1,114
"17565",2017,121,1,1,1,1,114
"17566",2017,118,1,1,1,1,114
"17567",2017,122,1,1,1,1,114
"17568",2017,115,1,2,1,1,114
"17569",2017,116,1,1,1,1,114
"17570",2017,117,1,1,1,1,114
"17571",2017,121,1,2,1,1,114
"17572",2017,118,1,2,1,1,114
"17573",2017,117,1,1,1,1,114
"17574",2017,124,1,1,1,1,124
"17575",2017,114,1,1,1,1,114
"17576",2017,114,1,1,1,1,114
"17577",2017,118,1,1,1,1,114
"17578",2017,126,1,1,1,1,124
"17579",2017,105,1,1,2,1,104
"17580",2017,111,1,1,1,1,104
"17581",2017,126,1,1,1,1,124
"17582",2017,123,1,2,1,1,114
"17583",2017,120,1,1,1,1,114
"17584",2017,121,1,1,1,1,114
"17585",2017,120,1,2,1,1,114
"17586",2017,114,1,1,1,1,114
"17587",2017,110,1,1,1,1,104
"17588",2017,109,1,1,1,1,104
"17589",2017,123,1,2,1,1,114
"17590",2017,119,1,2,1,1,114
"17591",2017,125,1,1,1,1,124
"17592",2017,127,1,1,1,1,124
"17593",2017,118,1,1,1,1,114
"17594",2017,118,1,1,1,1,114
"17595",2017,121,1,1,1,1,114
"17596",2017,118,1,1,1,1,114
"17597",2017,116,1,2,1,1,114
"17598",2017,125,1,1,1,1,124
"17599",2017,129,1,1,1,1,124
"17600",2017,111,1,1,2,1,104
"17601",2017,121,1,2,1,1,114
"17602",2017,128,1,1,1,1,124
"17603",2017,127,1,1,1,1,124
"17604",2017,119,1,1,1,1,114
"17605",2017,124,1,2,1,1,124
"17606",2017,117,1,1,1,1,114
"17607",2017,123,1,1,1,1,114
"17608",2017,109,1,1,1,1,104
"17609",2017,114,1,1,1,1,114
"17610",2017,117,1,1,1,1,114
"17611",2017,118,1,1,1,1,114
"17612",2017,128,1,2,1,1,124
"17613",2017,120,1,2,1,1,114
"17614",2017,111,1,2,1,1,104
"17615",2017,116,1,1,1,1,114
"17616",2017,116,1,1,1,1,114
"17617",2017,114,1,2,1,1,114
"17618",2017,125,1,1,1,1,124
"17619",2017,105,1,1,0,1,104
"17620",2017,100,1,1,0,1,94
"17621",2017,99,1,1,0,1,94
"17622",2017,104,1,1,0,1,104
"17623",2017,101,1,1,0,1,94
"17624",2017,104,1,1,0,1,104
"17625",2017,87,1,1,0,1,84
"17626",2017,97,1,1,0,1,94
"17627",2017,103,1,1,0,1,94
"17628",2017,82,1,1,0,1,74
"17629",2017,85,1,1,0,1,84
"17637",2017,116,1,1,1,1,114
"17638",2017,122,1,1,1,1,114
"17639",2017,118,1,1,1,1,114
"17640",2017,124,1,1,1,1,124
"17641",2017,102,1,1,0,1,94
"17642",2017,100,1,1,0,1,94
"17643",2017,103,1,1,0,1,94
"17644",2017,113,1,1,1,1,104
"17645",2017,100,1,1,0,1,94
"17646",2017,136,1,2,1,1,134
"17647",2017,116,1,1,1,1,114
"17648",2017,134,1,1,1,1,134
"17649",2017,108,1,1,1,1,104
"17650",2017,117,1,1,1,1,114
"17651",2017,118,1,1,1,1,114
"17652",2017,115,1,1,1,1,114
"17653",2017,112,1,1,1,1,104
"17654",2017,118,1,2,1,1,114
"17655",2017,115,1,2,1,1,114
"17656",2017,111,1,1,1,1,104
"17657",2017,114,1,1,1,1,114
"17658",2017,113,1,1,1,1,104
"17659",2017,115,1,2,1,1,114
"17661",2017,118,1,1,1,1,114
"17662",2017,122,1,1,1,1,114
"17663",2017,113,1,1,1,1,104
"17664",2017,113,1,1,1,1,104
"17665",2017,141,1,1,1,1,134
"17666",2017,136,1,2,1,1,134
"17667",2017,102,1,1,2,1,94
"17668",2017,104,1,1,2,1,104
"17669",2017,95,1,1,0,1,94
"17671",2017,111,1,2,1,1,104
"17672",2017,118,1,2,1,1,114
"17673",2017,114,1,2,1,1,114
"17674",2017,123,1,2,1,1,114
"17675",2017,107,1,1,2,1,104
"17676",2017,126,1,2,1,1,124
"17677",2017,124,1,1,1,1,124
"17678",2017,120,1,2,1,1,114
"17679",2017,120,1,1,1,1,114
"17680",2017,114,1,2,1,1,114
"17681",2017,111,1,1,1,1,104
"17682",2017,104,1,1,2,1,104
"17683",2017,105,1,1,2,1,104
"17684",2017,104,1,NA,0,1,104
"17685",2017,88,1,1,0,1,84
"17686",2017,125,1,1,1,1,124
"17687",2017,116,1,1,1,1,114
"17688",2017,112,1,1,2,1,104
"17689",2017,110,1,1,1,1,104
"17690",2017,123,1,1,1,1,114
"17691",2017,105,1,1,0,1,104
"17692",2017,104,1,1,0,1,104
